Purchase Order,Vendor/Supplier,Product,Variant,SKU,Barcode,Supplier Code,ASIN,minimum_stock_quantity,Date 1,Weight,Total Weight,Weight Unit,Status,Received at,Retail Price,In Stock,Qty Ordered,Pack Size,Qty (packs) Ordered,Cost (base),Total Cost (base),Cost (supplier currency),Total Cost (supplier currency)
T2842,Vuori Clothing,Rib Studio Short | Black,Black / XL,VW376BLKXLG,843084174560,,,,,3.68,3.68,oz,delivered,03/24/2021 at 16:39,64.00,48,1,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Short | Black,Black / XS,VW376BLKXSM,843084174522,,,,,3.68,14.72,oz,delivered,03/24/2021 at 16:39,64.00,119,4,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Short | Terracotta,Terracotta / L,VW376TERLRG,843084191925,,,,,3.68,11.04,oz,delivered,03/24/2021 at 16:39,64.00,208,3,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Short | Terracotta,Terracotta / M,VW376TERMED,843084191918,,,,,3.68,22.08,oz,delivered,03/24/2021 at 16:39,64.00,402,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Short | Terracotta,Terracotta / S,VW376TERSML,843084191901,,,,,3.68,22.08,oz,delivered,03/24/2021 at 16:39,64.00,446,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Short | Terracotta,Terracotta / XL,VW376TERXLG,843084191932,,,,,3.68,3.68,oz,delivered,03/24/2021 at 16:39,64.00,73,1,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Short | Terracotta,Terracotta / XS,VW376TERXSM,843084191895,,,,,3.68,14.72,oz,delivered,03/24/2021 at 16:39,64.00,179,4,N/A,N/A,,,,
T2842,Vuori Clothing,Wayfarer Pant | Hazel,Hazel / L,VW404HZLLRG,843084192175,,,,,8.8,17.6,oz,delivered,03/24/2021 at 16:39,98.00,87,2,N/A,N/A,25.73,51.46,,
T2842,Vuori Clothing,Wayfarer Pant | Hazel,Hazel / M,VW404HZLMED,843084192168,,,,,8.8,35.2,oz,delivered,03/24/2021 at 16:39,98.00,245,4,N/A,N/A,25.73,102.92,,
T2842,Vuori Clothing,Wayfarer Pant | Hazel,Hazel / S,VW404HZLSML,843084192151,,,,,8.8,35.2,oz,delivered,03/24/2021 at 16:39,98.00,393,4,N/A,N/A,25.73,102.92,,
T2842,Vuori Clothing,Wayfarer Pant | Hazel,Hazel / XS,VW404HZLXSM,843084192144,,,,,8.8,26.4,oz,delivered,03/24/2021 at 16:39,98.00,166,3,N/A,N/A,25.73,77.19,,
T2842,Vuori Clothing,Rib Studio Legging | Black,Black / L,VW428BLKLRG,843084175987,,,,,5.76,23.04,oz,delivered,03/24/2021 at 16:39,84.00,484,4,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Legging | Black,Black / M,VW428BLKMED,843084175970,,,,,5.76,34.56,oz,delivered,03/24/2021 at 16:39,84.00,1057,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Legging | Black,Black / S,VW428BLKSML,843084175963,,,,,5.76,34.56,oz,delivered,03/24/2021 at 16:39,84.00,1091,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Legging | Black,Black / XL,VW428BLKXLG,843084175994,,,,,5.76,5.76,oz,delivered,03/24/2021 at 16:39,84.00,174,1,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Legging | Black,Black / XS,VW428BLKXSM,843084175956,,,,,5.76,23.04,oz,delivered,03/24/2021 at 16:39,84.00,325,4,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Legging | Terracotta,Terracotta / L,VW428TERLRG,843084193028,,,,,5.76,23.04,oz,delivered,03/24/2021 at 16:39,84.00,344,4,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Legging | Terracotta,Terracotta / M,VW428TERMED,843084193011,,,,,5.76,34.56,oz,delivered,03/24/2021 at 16:39,84.00,730,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Legging | Terracotta,Terracotta / S,VW428TERSML,843084193004,,,,,5.76,34.56,oz,delivered,03/24/2021 at 16:39,84.00,710,6,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Legging | Terracotta,Terracotta / XL,VW428TERXLG,843084193035,,,,,5.76,5.76,oz,delivered,03/24/2021 at 16:39,84.00,122,1,N/A,N/A,,,,
T2842,Vuori Clothing,Rib Studio Legging | Terracotta,Terracotta / XS,VW428TERXSM,843084192991,,,,,5.76,23.04,oz,delivered,03/24/2021 at 16:39,84.00,212,4,N/A,N/A,,,,
T2842,Vuori Clothing,Jtree Pocket Tee | Mauve,Mauve / L,VW966MVELRG,840159713570,,,,,2.4,4.8,oz,delivered,03/24/2021 at 16:39,36.00,23,2,N/A,N/A,,,,
T2842,Vuori Clothing,Jtree Pocket Tee | Mauve,Mauve / M,VW966MVEMED,840159713563,,,,,2.4,7.2,oz,delivered,03/24/2021 at 16:39,36.00,131,3,N/A,N/A,,,,
T2842,Vuori Clothing,Jtree Pocket Tee | Mauve,Mauve / S,VW966MVESML,840159713556,,,,,2.4,9.6,oz,delivered,03/24/2021 at 16:39,36.00,256,4,N/A,N/A,,,,
T2842,Vuori Clothing,Jtree Pocket Tee | Mauve,Mauve / XL,VW966MVEXLG,840159713587,,,,,2.4,2.4,oz,delivered,03/24/2021 at 16:39,36.00,4,1,N/A,N/A,,,,
T2842,Vuori Clothing,Jtree Pocket Tee | White,White / L,VW966WHTLRG,840159713648,,,,,2.4,4.8,oz,delivered,03/24/2021 at 16:39,36.00,30,2,N/A,N/A,,,,
T2842,Vuori Clothing,Jtree Pocket Tee | White,White / M,VW966WHTMED,840159713631,,,,,2.4,7.2,oz,delivered,03/24/2021 at 16:39,36.00,127,3,N/A,N/A,,,,
T2842,Vuori Clothing,Jtree Pocket Tee | White,White / S,VW966WHTSML,840159713624,,,,,2.4,9.6,oz,delivered,03/24/2021 at 16:39,36.00,244,4,N/A,N/A,,,,
T2842,Vuori Clothing,Jtree Pocket Tee | White,White / XL,VW966WHTXLG,840159713655,,,,,2.4,2.4,oz,delivered,03/24/2021 at 16:39,36.00,2,1,N/A,N/A,,,,
