Trnf#,Line,Priority,Sts,Style,Clr,Style Description,Color Description,Size Type,Size,O Qty,Shp Qty,Rec Qty,Style Color Std Cost,Trns Value,Markdown MSRP,Outlet MSRP,Wholesale Price,Segment Code,Inventory Classification,Sts,Prt,From,To,Cost,Via,Reference,Ent Date,Shp Date,Rec Date,ETA Date,Order,Fabric Content,HTS Code,Hts Description,Country Of Origin,COO Description,Style Color FOB,BOL #,Division,Division Description,Label,Label Description,Category,Category Description,NAFTA Compliant,UPC Code
3430,140,,O,V126,HCC,Strato Tech Tee,Charcoal Heather,_,XL,2,2,0,10.95,21.9,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.17718E+11
3430,150,,O,V126,HCL,Strato Tech Tee,Cloud Heather,_,S,1,1,0,10.95,10.95,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,150,,O,V126,HCL,Strato Tech Tee,Cloud Heather,_,M,2,2,0,10.95,21.9,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,150,,O,V126,HCL,Strato Tech Tee,Cloud Heather,_,L,18,18,0,10.95,197.1,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,150,,O,V126,HCL,Strato Tech Tee,Cloud Heather,_,XL,5,5,0,10.95,54.75,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,160,,O,V126,HNV,Strato Tech Tee,Navy Heather,_,M,3,3,0,10.95,32.85,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.17718E+11
3430,160,,O,V126,HNV,Strato Tech Tee,Navy Heather,_,L,4,4,0,10.95,43.8,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.17718E+11
3430,160,,O,V126,HNV,Strato Tech Tee,Navy Heather,_,XL,1,1,0,10.95,10.95,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.17718E+11
3430,160,,O,V126,HNV,Strato Tech Tee,Navy Heather,_,XXL,1,1,0,10.95,10.95,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.17718E+11
3430,170,,O,V126,HOX,Strato Tech Tee,Oxblood Heather,_,M,4,4,0,10.95,43.8,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,170,,O,V126,HOX,Strato Tech Tee,Oxblood Heather,_,L,2,2,0,10.95,21.9,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,170,,O,V126,HOX,Strato Tech Tee,Oxblood Heather,_,XL,3,3,0,10.95,32.85,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,180,,O,V126,HPT,Strato Tech Tee,Platinum Heather,_,S,4,4,0,10.95,43.8,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,180,,O,V126,HPT,Strato Tech Tee,Platinum Heather,_,M,9,9,0,10.95,98.55,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,180,,O,V126,HPT,Strato Tech Tee,Platinum Heather,_,L,4,4,0,10.95,43.8,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,180,,O,V126,HPT,Strato Tech Tee,Platinum Heather,_,XL,8,8,0,10.95,87.6,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,180,,O,V126,HPT,Strato Tech Tee,Platinum Heather,_,XXL,1,1,0,10.95,10.95,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,190,,O,V126,HTG,Strato Tech Tee,Heather Grey,_,L,7,7,0,10.95,76.65,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,190,,O,V126,HTG,Strato Tech Tee,Heather Grey,_,XL,2,2,0,10.95,21.9,0,0,22,,STND,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,200,,O,V142,BLK,Tradewind Performance Tank,Black,_,L,1,1,0,11.28,11.28,0,0,21,,SUMM,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,89% Recycled Polyester 11% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,210,,O,V154,LTG,S/S Bishop Button-Down,Light Grey,_,XL,3,3,0,17.4,52.2,0,0,36,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,67% Polyester 25% Cotton 8% Elastane,6205.30.2050,MENS WOVEN TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,220,,O,V164,CCL,Ace Polo,Charcoal,_,M,1,1,0,16.48,16.48,0,0,34.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,220,,O,V164,CCL,Ace Polo,Charcoal,_,L,2,2,0,16.48,32.96,0,0,34.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,220,,O,V164,CCL,Ace Polo,Charcoal,_,XL,1,1,0,16.48,16.48,0,0,34.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,230,,O,V164,IND,Ace Polo,Indigo,_,M,2,2,0,16.48,32.96,0,0,34.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,230,,O,V164,IND,Ace Polo,Indigo,_,L,2,2,0,16.48,32.96,0,0,34.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,230,,O,V164,IND,Ace Polo,Indigo,_,XL,5,5,0,16.48,82.4,0,0,34.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,240,,O,V164,LTG,Ace Polo,Light Grey,_,L,3,3,0,16.48,49.44,0,0,34.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,240,,O,V164,LTG,Ace Polo,Light Grey,_,XL,1,1,0,16.48,16.48,0,0,34.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,50% Recycled Polyester 50% Polyester,6203.43.9030,MENS WOVEN BOARDSHORTS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,250,,O,V164,ORE,Ace Polo,Oregano,_,L,1,1,0,16.48,16.48,0,0,34.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,50% Recycled Polyester 50% Polyester,6105.20.2010,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,250,,O,V164,ORE,Ace Polo,Oregano,_,XL,1,1,0,16.48,16.48,0,0,34.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,50% Recycled Polyester 50% Polyester,6105.20.2010,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,260,,O,V165,BLK,S/S Ever Henley,Black,_,S,1,1,0,12.95,12.95,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,260,,O,V165,BLK,S/S Ever Henley,Black,_,M,1,1,0,12.95,12.95,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,270,,O,V165,ORE,S/S Ever Henley,Oregano,_,M,2,2,0,12.95,25.9,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Pima Cotton with SeaCell 4% Elastane,6105.10.0010,,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,270,,O,V165,ORE,S/S Ever Henley,Oregano,_,L,3,3,0,12.95,38.85,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Pima Cotton with SeaCell 4% Elastane,6105.10.0010,,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,270,,O,V165,ORE,S/S Ever Henley,Oregano,_,XL,1,1,0,12.95,12.95,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Pima Cotton with SeaCell 4% Elastane,6105.10.0010,,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,280,,O,V165,TOB,S/S Ever Henley,Tobacco,_,S,2,2,0,12.95,25.9,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,280,,O,V165,TOB,S/S Ever Henley,Tobacco,_,M,3,3,0,12.95,38.85,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,280,,O,V165,TOB,S/S Ever Henley,Tobacco,_,L,1,1,0,12.95,12.95,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,280,,O,V165,TOB,S/S Ever Henley,Tobacco,_,XXL,1,1,0,12.95,12.95,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Pima Cotton with SeaCell 4% Elastane,6109.10.0012,MENS KNIT COTTON TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,290,,O,V167,HCC,Zephyr Muscle Tee,Charcoal Heather,_,S,1,1,0,12.5,12.5,0,0,24,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,93% Polyester 7% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,300,,O,V167,HTI,Zephyr Muscle Tee,Indigo Heather,_,S,1,1,0,12.5,12.5,0,0,24,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,93% Polyester 7% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,300,,O,V167,HTI,Zephyr Muscle Tee,Indigo Heather,_,M,2,2,0,12.5,25,0,0,24,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,93% Polyester 7% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,310,,O,V177,BLK,L/S Tradewind Performance Tee,Black,_,L,2,2,0,16,32,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,89% Recycled Polyester 11% Elastane,6109.90.1007,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,320,,O,V177,HTA,L/S Tradewind Performance Tee,Army Heather,_,L,3,3,0,16,48,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,89% Recycled Polyester 11% Elastane,6109.90.1007,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,330,,O,V177,HTG,L/S Tradewind Performance Tee,Heather Grey,_,XL,2,2,0,16,32,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,89% Recycled Polyester 11% Elastane,6109.90.1007,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,340,,O,V178,HCC,L/S Strato Tech Tee,Charcoal Heather,_,L,2,2,0,11.65,23.3,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,350,,O,V178,HNV,L/S Strato Tech Tee,Navy Heather,_,M,2,2,0,11.65,23.3,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,350,,O,V178,HNV,L/S Strato Tech Tee,Navy Heather,_,L,1,1,0,11.65,11.65,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,360,,O,V178,HOX,L/S Strato Tech Tee,Oxblood Heather,_,S,1,1,0,11.65,11.65,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,370,,O,V178,HTG,L/S Strato Tech Tee,Heather Grey,_,L,2,2,0,11.65,23.3,0,0,29,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,380,,O,V183,CCL,S/S Ace Button Up,Charcoal,_,XXL,1,1,0,19.5,19.5,0,0,39.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,100% Polyester,6105.20.2010,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,390,,O,V183,LTG,S/S Ace Button Up,Light Grey,_,M,3,3,0,19.5,58.5,0,0,39.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,100% Polyester,6105.20.2010,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,390,,O,V183,LTG,S/S Ace Button Up,Light Grey,_,L,1,1,0,19.5,19.5,0,0,39.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,100% Polyester,6105.20.2010,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,400,,O,V184,PBI,S/S Bridge Button Down,Platinum Bird,_,L,3,3,0,12.85,38.55,0,0,32.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,71% Polyester 21% Cotton 8% Elastane,6205.30.2050,MENS WOVEN TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,410,,O,V184,TBI,S/S Bridge Button Down,Terracotta Bird,_,XL,1,1,0,12.85,12.85,0,0,32.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,71% Polyester 21% Cotton 8% Elastane,6205.30.2050,MENS WOVEN TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,420,,O,V185,CCL,L/S Ace Button Down,Charcoal,_,L,1,1,0,21.5,21.5,0,0,44.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,100% Polyester,6105.20.2010,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,430,,O,V185,LTG,L/S Ace Button Down,Light Grey,_,M,2,2,0,21.5,43,0,0,44.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,100% Polyester,6105.20.2010,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,430,,O,V185,LTG,L/S Ace Button Down,Light Grey,_,L,2,2,0,21.5,43,0,0,44.5,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,100% Polyester,6105.20.2010,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,440,,O,V188,HCC,Strato Tech Polo,Charcoal Heather,_,L,3,3,0,11.65,34.95,0,0,27,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,440,,O,V188,HCC,Strato Tech Polo,Charcoal Heather,_,XL,1,1,0,11.65,11.65,0,0,27,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,450,,O,V188,HNV,Strato Tech Polo,Navy Heather,_,M,2,2,0,11.65,23.3,0,0,27,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,450,,O,V188,HNV,Strato Tech Polo,Navy Heather,_,L,1,1,0,11.65,11.65,0,0,27,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,450,,O,V188,HNV,Strato Tech Polo,Navy Heather,_,XL,1,1,0,11.65,11.65,0,0,27,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,460,,O,V188,HOX,Strato Tech Polo,Oxblood Heather,_,M,1,1,0,11.65,11.65,0,0,27,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
3430,460,,O,V188,HOX,Strato Tech Polo,Oxblood Heather,_,XL,1,1,0,11.65,11.65,0,0,27,,,T,,A1,VR,FOB,CPU,TO 3430 ENCINITAS,4/28/2021,4/29/2021,5/3/2021,5/2/2021,1724902,96% Polyester 4% Elastane,6110.30.3053,MENS KNIT TOPS,CN,CHINA,0,,MN,MEN'S,C1,TOPS,AP,APPAREL,N,8.43084E+11
